LINE,SENT DATE
241219,2017-02-15
241566,2017-02-15
241568,2017-02-15
242109,2017-02-15
244161,2017-02-15
244453,2017-02-15
244835,2017-02-15
245072,2017-02-15
245288,2017-02-15
234249,2017-02-16
234256,2017-02-16
234516,2017-02-16
238695,2017-02-16
238699,2017-02-16
239436,2017-02-16
239703,2017-02-16
239859,2017-02-16
242331,2017-02-16
235341,2017-02-16
241644,2017-02-16
241695,2017-02-16
241879,2017-02-16
242128,2017-02-16
244320,2017-02-16
241539,2017-02-16
241589,2017-02-16
241610,2017-02-16
242257,2017-02-16
243590,2017-02-16
244864,2017-02-16
244928,2017-02-16
245282,2017-02-16
245698,2017-02-16
245738,2017-02-16
245797,2017-02-16
245850,2017-02-16
245854,2017-02-16
246168,2017-02-16
239285,2017-02-17
245561,2017-02-17
245583,2017-02-17
245602,2017-02-17
245810,2017-02-17
234214,2017-02-17
234309,2017-02-17
234355,2017-02-17
234378,2017-02-17
234873,2017-02-17
236393,2017-02-17
236497,2017-02-17
236591,2017-02-17
237124,2017-02-17
237402,2017-02-17
238054,2017-02-17
239830,2017-02-17
240223,2017-02-17
240290,2017-02-17
240709,2017-02-17
241025,2017-02-17
241647,2017-02-17
242319,2017-02-17
242346,2017-02-17
242736,2017-02-17
243032,2017-02-17
243226,2017-02-17
244150,2017-02-17
244626,2017-02-17
245030,2017-02-17
234903,2017-02-17
235512,2017-02-17
236442,2017-02-17
236461,2017-02-17
238046,2017-02-17
238635,2017-02-17
238967,2017-02-17
240456,2017-02-17
240589,2017-02-17
240617,2017-02-17
241351,2017-02-17
241585,2017-02-17
241691,2017-02-17
241989,2017-02-17
242121,2017-02-17
242429,2017-02-17
244790,2017-02-17
245353,2017-02-17
245560,2017-02-17
246451,2017-02-17
232788,2017-02-17
234846,2017-02-17
235059,2017-02-17
235783,2017-02-17
235871,2017-02-17
236547,2017-02-17
236587,2017-02-17
237575,2017-02-17
238266,2017-02-17
238792,2017-02-17
239330,2017-02-17
240563,2017-02-17
241296,2017-02-17
241565,2017-02-17
241582,2017-02-17
241632,2017-02-17
241634,2017-02-17
242258,2017-02-17
242329,2017-02-17
242634,2017-02-17
242642,2017-02-17
245158,2017-02-17
245159,2017-02-17
245878,2017-02-17
240123,2017-02-18
243115,2017-02-18
246926,2017-02-18
236254,2017-02-18
236534,2017-02-18
238593,2017-02-18
239378,2017-02-18
240248,2017-02-18
241543,2017-02-18
241886,2017-02-18
242657,2017-02-18
245715,2017-02-18
232549,2017-02-20
236807,2017-02-20
238060,2017-02-20
238061,2017-02-20
238094,2017-02-20
238545,2017-02-20
240908,2017-02-20
241605,2017-02-20
241810,2017-02-20
241988,2017-02-20
243220,2017-02-20
243453,2017-02-20
243674,2017-02-20
244082,2017-02-20
244581,2017-02-20
244854,2017-02-20
245136,2017-02-20
245267,2017-02-20
245324,2017-02-20
245383,2017-02-20
245486,2017-02-20
245546,2017-02-20
245562,2017-02-20
245780,2017-02-20
245989,2017-02-20
246661,2017-02-20
246823,2017-02-20
247026,2017-02-20
231314,2017-02-20
232435,2017-02-20
233932,2017-02-20
234477,2017-02-20
234557,2017-02-20
234912,2017-02-20
234931,2017-02-20
235008,2017-02-20
235025,2017-02-20
235534,2017-02-20
235639,2017-02-20
235683,2017-02-20
235716,2017-02-20
236120,2017-02-20
236286,2017-02-20
236412,2017-02-20
236543,2017-02-20
236734,2017-02-20
237173,2017-02-20
237190,2017-02-20
237198,2017-02-20
237323,2017-02-20
237403,2017-02-20
237411,2017-02-20
237525,2017-02-20
237626,2017-02-20
237736,2017-02-20
237837,2017-02-20
237884,2017-02-20
237974,2017-02-20
238050,2017-02-20
238201,2017-02-20
238335,2017-02-20
238429,2017-02-20
238457,2017-02-20
238503,2017-02-20
238556,2017-02-20
238702,2017-02-20
238713,2017-02-20
238770,2017-02-20
238832,2017-02-20
238881,2017-02-20
238918,2017-02-20
238932,2017-02-20
239056,2017-02-20
239393,2017-02-20
239667,2017-02-20
239741,2017-02-20
239754,2017-02-20
239820,2017-02-20
240085,2017-02-20
240119,2017-02-20
240125,2017-02-20
240151,2017-02-20
240234,2017-02-20
240235,2017-02-20
240273,2017-02-20
240282,2017-02-20
240288,2017-02-20
240368,2017-02-20
240519,2017-02-20
240522,2017-02-20
240539,2017-02-20
240555,2017-02-20
240559,2017-02-20
240710,2017-02-20
240730,2017-02-20
240894,2017-02-20
240997,2017-02-20
241052,2017-02-20
241193,2017-02-20
241258,2017-02-20
241262,2017-02-20
241350,2017-02-20
241360,2017-02-20
241383,2017-02-20
241415,2017-02-20
241498,2017-02-20
241569,2017-02-20
241591,2017-02-20
241594,2017-02-20
241596,2017-02-20
241622,2017-02-20
241626,2017-02-20
241628,2017-02-20
241631,2017-02-20
241636,2017-02-20
241639,2017-02-20
241680,2017-02-20
241693,2017-02-20
241748,2017-02-20
241749,2017-02-20
241807,2017-02-20
241844,2017-02-20
241865,2017-02-20
241866,2017-02-20
241905,2017-02-20
241932,2017-02-20
241948,2017-02-20
241958,2017-02-20
241959,2017-02-20
241968,2017-02-20
242021,2017-02-20
242036,2017-02-20
242076,2017-02-20
242103,2017-02-20
242108,2017-02-20
242112,2017-02-20
242123,2017-02-20
242129,2017-02-20
242203,2017-02-20
242204,2017-02-20
242265,2017-02-20
242268,2017-02-20
242269,2017-02-20
242347,2017-02-20
242415,2017-02-20
242450,2017-02-20
242452,2017-02-20
242492,2017-02-20
242494,2017-02-20
242495,2017-02-20
242502,2017-02-20
242517,2017-02-20
242629,2017-02-20
242651,2017-02-20
242654,2017-02-20
242667,2017-02-20
242673,2017-02-20
242675,2017-02-20
242777,2017-02-20
242778,2017-02-20
242781,2017-02-20
242785,2017-02-20
242805,2017-02-20
242990,2017-02-20
243075,2017-02-20
243112,2017-02-20
243188,2017-02-20
243227,2017-02-20
243248,2017-02-20
243360,2017-02-20
243403,2017-02-20
243451,2017-02-20
243540,2017-02-20
243579,2017-02-20
243641,2017-02-20
243771,2017-02-20
243782,2017-02-20
243948,2017-02-20
244114,2017-02-20
244115,2017-02-20
244445,2017-02-20
244566,2017-02-20
244781,2017-02-20
244859,2017-02-20
245130,2017-02-20
245311,2017-02-20
245355,2017-02-20
246384,2017-02-20
246826,2017-02-20
247257,2017-02-20
247258,2017-02-20
247259,2017-02-20
232552,2017-02-20
234487,2017-02-20
234947,2017-02-20
236117,2017-02-20
236679,2017-02-20
237705,2017-02-20
238710,2017-02-20
238915,2017-02-20
239880,2017-02-20
240292,2017-02-20
240690,2017-02-20
241425,2017-02-20
241683,2017-02-20
241863,2017-02-20
241974,2017-02-20
242133,2017-02-20
242437,2017-02-20
242954,2017-02-20
245894,2017-02-20
245476,2017-02-20
246207,2017-02-20
246271,2017-02-20
246273,2017-02-20
246279,2017-02-20
246353,2017-02-20
246743,2017-02-20
246752,2017-02-20
246768,2017-02-20
246985,2017-02-20
247253,2017-02-20
247461,2017-02-20
247578,2017-02-20
247605,2017-02-20
247620,2017-02-20
247654,2017-02-20
247753,2017-02-20
247245,2017-02-20
247027,2017-02-21
247028,2017-02-21
233532,2017-02-21
235695,2017-02-21
238712,2017-02-21
238814,2017-02-21
239849,2017-02-21
240089,2017-02-21
240201,2017-02-21
240208,2017-02-21
240381,2017-02-21
240504,2017-02-21
240551,2017-02-21
240562,2017-02-21
240616,2017-02-21
240837,2017-02-21
241203,2017-02-21
241437,2017-02-21
241438,2017-02-21
241444,2017-02-21
241445,2017-02-21
241536,2017-02-21
241541,2017-02-21
241557,2017-02-21
241587,2017-02-21
241604,2017-02-21
241619,2017-02-21
241624,2017-02-21
241854,2017-02-21
241881,2017-02-21
241883,2017-02-21
241887,2017-02-21
241895,2017-02-21
241901,2017-02-21
241906,2017-02-21
241913,2017-02-21
241938,2017-02-21
241957,2017-02-21
241970,2017-02-21
242031,2017-02-21
242263,2017-02-21
242285,2017-02-21
242315,2017-02-21
242325,2017-02-21
242391,2017-02-21
242426,2017-02-21
242468,2017-02-21
242528,2017-02-21
242549,2017-02-21
242567,2017-02-21
242591,2017-02-21
242601,2017-02-21
242619,2017-02-21
242625,2017-02-21
242645,2017-02-21
242658,2017-02-21
242712,2017-02-21
242744,2017-02-21
242791,2017-02-21
242839,2017-02-21
242919,2017-02-21
242932,2017-02-21
242969,2017-02-21
242989,2017-02-21
243030,2017-02-21
243046,2017-02-21
243084,2017-02-21
243120,2017-02-21
243144,2017-02-21
243207,2017-02-21
243306,2017-02-21
243314,2017-02-21
243444,2017-02-21
243458,2017-02-21
243469,2017-02-21
243516,2017-02-21
243532,2017-02-21
243614,2017-02-21
243631,2017-02-21
243639,2017-02-21
243810,2017-02-21
243822,2017-02-21
243891,2017-02-21
243966,2017-02-21
243972,2017-02-21
244145,2017-02-21
244159,2017-02-21
244204,2017-02-21
244212,2017-02-21
244442,2017-02-21
244504,2017-02-21
244576,2017-02-21
244578,2017-02-21
244683,2017-02-21
244811,2017-02-21
244823,2017-02-21
244840,2017-02-21
244889,2017-02-21
245057,2017-02-21
245066,2017-02-21
245161,2017-02-21
245209,2017-02-21
245215,2017-02-21
245264,2017-02-21
245268,2017-02-21
245310,2017-02-21
245703,2017-02-21
246476,2017-02-21
244662,2017-02-21
247612,2017-02-21
248092,2017-02-21
248114,2017-02-21
248233,2017-02-21
248267,2017-02-21
248469,2017-02-21
248486,2017-02-21
248488,2017-02-21
248574,2017-02-21
248673,2017-02-21
244043,2017-02-22
244179,2017-02-22
245285,2017-02-22
245635,2017-02-22
246257,2017-02-22
247339,2017-02-22
234798,2017-02-22
235167,2017-02-22
238280,2017-02-22
238697,2017-02-22
238705,2017-02-22
238708,2017-02-22
239699,2017-02-22
240083,2017-02-22
240120,2017-02-22
240169,2017-02-22
240185,2017-02-22
240276,2017-02-22
240823,2017-02-22
241005,2017-02-22
241036,2017-02-22
241293,2017-02-22
241423,2017-02-22
241466,2017-02-22
241601,2017-02-22
241649,2017-02-22
241862,2017-02-22
241972,2017-02-22
242333,2017-02-22
242418,2017-02-22
242539,2017-02-22
242563,2017-02-22
242582,2017-02-22
242639,2017-02-22
242666,2017-02-22
242771,2017-02-22
242824,2017-02-22
242959,2017-02-22
242992,2017-02-22
243247,2017-02-22
243291,2017-02-22
243293,2017-02-22
243382,2017-02-22
243522,2017-02-22
243595,2017-02-22
243609,2017-02-22
243612,2017-02-22
243650,2017-02-22
243667,2017-02-22
243722,2017-02-22
243894,2017-02-22
243987,2017-02-22
244010,2017-02-22
244064,2017-02-22
244306,2017-02-22
244309,2017-02-22
244348,2017-02-22
244392,2017-02-22
244475,2017-02-22
244621,2017-02-22
244698,2017-02-22
244747,2017-02-22
244851,2017-02-22
244922,2017-02-22
245049,2017-02-22
245093,2017-02-22
245127,2017-02-22
245157,2017-02-22
245223,2017-02-22
245294,2017-02-22
245317,2017-02-22
245320,2017-02-22
245323,2017-02-22
245432,2017-02-22
245434,2017-02-22
246179,2017-02-22
247351,2017-02-22
247438,2017-02-22
248072,2017-02-22
248611,2017-02-22
248670,2017-02-22
239283,2017-02-22
241750,2017-02-22
243448,2017-02-22
244931,2017-02-22
244966,2017-02-22
244988,2017-02-22
245234,2017-02-22
248083,2017-02-22
248510,2017-02-22
248540,2017-02-22
248690,2017-02-22
248708,2017-02-22
248778,2017-02-22
248819,2017-02-22
249002,2017-02-22
249159,2017-02-22
249198-1,2017-02-22
246986,2017-02-23
247179,2017-02-23
248922,2017-02-23
247118,2017-02-23
228720,2017-02-23
238700,2017-02-23
239580,2017-02-23
240078,2017-02-23
240081,2017-02-23
240090,2017-02-23
240095,2017-02-23
240116,2017-02-23
240343,2017-02-23
241598,2017-02-23
241723,2017-02-23
241747,2017-02-23
241864,2017-02-23
241893,2017-02-23
241995,2017-02-23
242210,2017-02-23
242425,2017-02-23
242434,2017-02-23
242471,2017-02-23
242792,2017-02-23
242953,2017-02-23
243397,2017-02-23
243533,2017-02-23
243543,2017-02-23
243797,2017-02-23
243828,2017-02-23
243989,2017-02-23
243997,2017-02-23
244034,2017-02-23
244042,2017-02-23
244176,2017-02-23
244307,2017-02-23
244333,2017-02-23
244428,2017-02-23
244492,2017-02-23
244669,2017-02-23
244697,2017-02-23
244732,2017-02-23
244771,2017-02-23
244805,2017-02-23
244849,2017-02-23
244857,2017-02-23
244860,2017-02-23
244882,2017-02-23
244923,2017-02-23
244932,2017-02-23
245011,2017-02-23
245088,2017-02-23
245163,2017-02-23
245211,2017-02-23
245212,2017-02-23
245250,2017-02-23
245295,2017-02-23
245300,2017-02-23
245301,2017-02-23
245303,2017-02-23
245321,2017-02-23
245334,2017-02-23
245363,2017-02-23
245437,2017-02-23
245449,2017-02-23
245477,2017-02-23
245479,2017-02-23
245487,2017-02-23
245501,2017-02-23
245519,2017-02-23
245526,2017-02-23
245673,2017-02-23
245709,2017-02-23
245723,2017-02-23
245724,2017-02-23
245795,2017-02-23
245803,2017-02-23
245849,2017-02-23
245864,2017-02-23
245900,2017-02-23
245947,2017-02-23
246115,2017-02-23
246261,2017-02-23
246361,2017-02-23
246442,2017-02-23
246703,2017-02-23
246830,2017-02-23
246866,2017-02-23
246960,2017-02-23
246999,2017-02-23
247575,2017-02-23
247978,2017-02-23
248195,2017-02-23
249215,2017-02-23
234176,2017-02-23
240755,2017-02-23
242212,2017-02-23
242470,2017-02-23
243022,2017-02-23
243023,2017-02-23
243633,2017-02-23
243647,2017-02-23
243913,2017-02-23
244265,2017-02-23
244295,2017-02-23
244861,2017-02-23
245045,2017-02-23
245165,2017-02-23
245825,2017-02-23
244996,2017-02-23
247192,2017-02-23
248989,2017-02-23
249209,2017-02-23
249242,2017-02-23
249319,2017-02-23
249341,2017-02-23
248163,2017-02-24
242540,2017-02-24
247170,2017-02-24
247960,2017-02-24
247964,2017-02-24
249312,2017-02-24
238703,2017-02-24
241617,2017-02-24
241860,2017-02-24
241870,2017-02-24
241969,2017-02-24
242065,2017-02-24
242176,2017-02-24
243096,2017-02-24
243830,2017-02-24
244443,2017-02-24
244464,2017-02-24
244692,2017-02-24
244713,2017-02-24
244824,2017-02-24
244828,2017-02-24
244839,2017-02-24
244891,2017-02-24
244893,2017-02-24
244999,2017-02-24
245029,2017-02-24
245098,2017-02-24
245183,2017-02-24
245266,2017-02-24
245349,2017-02-24
245399,2017-02-24
245403,2017-02-24
245420,2017-02-24
245520,2017-02-24
245528,2017-02-24
245593,2017-02-24
245603,2017-02-24
245608,2017-02-24
245760,2017-02-24
245778,2017-02-24
245786,2017-02-24
245876,2017-02-24
245880,2017-02-24
245888,2017-02-24
245890,2017-02-24
245942,2017-02-24
246026,2017-02-24
246044,2017-02-24
246060,2017-02-24
246097,2017-02-24
246112,2017-02-24
246128,2017-02-24
246139,2017-02-24
246170,2017-02-24
246173,2017-02-24
246256,2017-02-24
246258,2017-02-24
246291,2017-02-24
246321,2017-02-24
246488,2017-02-24
246502,2017-02-24
246509,2017-02-24
246588,2017-02-24
246681,2017-02-24
246683,2017-02-24
246767,2017-02-24
246795,2017-02-24
246867,2017-02-24
246886,2017-02-24
246911,2017-02-24
246920,2017-02-24
246957,2017-02-24
246961,2017-02-24
246980,2017-02-24
246996,2017-02-24
247012,2017-02-24
247054,2017-02-24
247060,2017-02-24
247088,2017-02-24
247215,2017-02-24
247322,2017-02-24
247450,2017-02-24
247451,2017-02-24
247535,2017-02-24
247637,2017-02-24
247851,2017-02-24
247878,2017-02-24
248013,2017-02-24
248096,2017-02-24
248193,2017-02-24
248495,2017-02-24
248779,2017-02-24
240373,2017-02-24
240502,2017-02-24
240699,2017-02-24
241486,2017-02-24
243249,2017-02-24
243520,2017-02-24
244544,2017-02-24
244682,2017-02-24
244914,2017-02-24
245046,2017-02-24
245569,2017-02-24
245629,2017-02-24
245731,2017-02-24
245740,2017-02-24
246230,2017-02-24
246685,2017-02-24
247626,2017-02-24
249853,2017-02-24
249898,2017-02-24
249941,2017-02-24
248137,2017-02-24
242047,2017-02-25
244877,2017-02-25
245140,2017-02-25
245273,2017-02-25
245417,2017-02-25
245584,2017-02-25
245633,2017-02-25
245687,2017-02-25
245788,2017-02-25
245824,2017-02-25
245848,2017-02-25
245877,2017-02-25
246095,2017-02-25
246171,2017-02-25
246209,2017-02-25
246263,2017-02-25
246302,2017-02-25
246415,2017-02-25
246533,2017-02-25
246577,2017-02-25
246684,2017-02-25
246709,2017-02-25
246794,2017-02-25
246828,2017-02-25
247029,2017-02-25
247119,2017-02-25
247244,2017-02-25
247254,2017-02-25
247320,2017-02-25
247343,2017-02-25
247372,2017-02-25
247399,2017-02-25
247447,2017-02-25
247448,2017-02-25
247479,2017-02-25
247561,2017-02-25
247589,2017-02-25
247741,2017-02-25
247941,2017-02-25
247983,2017-02-25
248074,2017-02-25
248327,2017-02-25
248374,2017-02-25
248795,2017-02-25
248833,2017-02-25
248926,2017-02-25
249061,2017-02-25
249119,2017-02-25
249179,2017-02-25
237576,2017-02-25
239691,2017-02-25
240449,2017-02-25
242621,2017-02-25
242656,2017-02-25
243175,2017-02-25
244530,2017-02-25
245012,2017-02-25
245489,2017-02-25
245706,2017-02-25
246552,2017-02-25
248055,2017-02-25
239329,2017-02-27
240086,2017-02-27
241621,2017-02-27
241640,2017-02-27
244952,2017-02-27
245529,2017-02-27
245846,2017-02-27
245847,2017-02-27
246071,2017-02-27
246259,2017-02-27
246264,2017-02-27
246697,2017-02-27
246726,2017-02-27
246792,2017-02-27
246816,2017-02-27
247024,2017-02-27
247169,2017-02-27
247175,2017-02-27
247177,2017-02-27
247207,2017-02-27
247380,2017-02-27
247453,2017-02-27
247495,2017-02-27
247525,2017-02-27
247658,2017-02-27
247756,2017-02-27
247790,2017-02-27
247791,2017-02-27
247971,2017-02-27
248142,2017-02-27
248143,2017-02-27
248191,2017-02-27
248192,2017-02-27
248198,2017-02-27
248294,2017-02-27
248471,2017-02-27
248504,2017-02-27
248522,2017-02-27
248645,2017-02-27
248669,2017-02-27
248790,2017-02-27
248814,2017-02-27
248935,2017-02-27
248996,2017-02-27
249227,2017-02-27
249276,2017-02-27
249371,2017-02-27
249697,2017-02-27
249700,2017-02-27
249717,2017-02-27
249783,2017-02-27
249840,2017-02-27
250174,2017-02-27
250309,2017-02-27
250311,2017-02-27
250603,2017-02-27
250755,2017-02-27
250817,2017-02-27
250845,2017-02-27
S01637,2017-02-27
236714,2017-02-27
239260,2017-02-27
239287,2017-02-27
241561,2017-02-27
241734,2017-02-27
241953,2017-02-27
244305,2017-02-27
244444,2017-02-27
244641,2017-02-27
244890,2017-02-27
247098,2017-02-27
247099,2017-02-27
247514,2017-02-27
247630,2017-02-27
247772,2017-02-27
248131,2017-02-27
248713,2017-02-27
248756,2017-02-27
249060,2017-02-27
249087,2017-02-27
249382,2017-02-27
250489,2017-02-27
250543,2017-02-27
250551,2017-02-27
250654,2017-02-27
250777,2017-02-27
250809,2017-02-27
250819,2017-02-27
250853,2017-02-27
251079,2017-02-27
251143,2017-02-27
251283,2017-02-27
251334,2017-02-27
251337,2017-02-27
251503,2017-02-27
251580,2017-02-27
251583-1,2017-02-27
251632,2017-02-27
251650,2017-02-27
251820,2017-02-27
240077,2017-02-28
240079,2017-02-28
240133,2017-02-28
240506,2017-02-28
241661,2017-02-28
241884,2017-02-28
245133,2017-02-28
245366,2017-02-28
245451,2017-02-28
245885,2017-02-28
246153,2017-02-28
246153,2017-02-28
246274,2017-02-28
246494,2017-02-28
246822,2017-02-28
246930,2017-02-28
247111,2017-02-28
247243,2017-02-28
247643,2017-02-28
247687,2017-02-28
247712,2017-02-28
247736,2017-02-28
247778,2017-02-28
247798,2017-02-28
248091,2017-02-28
248094,2017-02-28
248102,2017-02-28
248108,2017-02-28
248110,2017-02-28
248111,2017-02-28
248139,2017-02-28
248209,2017-02-28
248231,2017-02-28
248299,2017-02-28
248348,2017-02-28
248371,2017-02-28
248545,2017-02-28
248552,2017-02-28
248557,2017-02-28
248563,2017-02-28
248625,2017-02-28
248761,2017-02-28
248786,2017-02-28
248810,2017-02-28
248891,2017-02-28
248932,2017-02-28
248934,2017-02-28
248975,2017-02-28
249008,2017-02-28
249053,2017-02-28
249078,2017-02-28
249213,2017-02-28
249234,2017-02-28
249279,2017-02-28
249286,2017-02-28
249301,2017-02-28
249313,2017-02-28
249334,2017-02-28
249343,2017-02-28
249359,2017-02-28
249424,2017-02-28
249447,2017-02-28
249573,2017-02-28
249628,2017-02-28
249746,2017-02-28
249761,2017-02-28
249813,2017-02-28
249819,2017-02-28
249850,2017-02-28
249870,2017-02-28
249873,2017-02-28
249882,2017-02-28
249884,2017-02-28
249932,2017-02-28
249937,2017-02-28
250308,2017-02-28
250490,2017-02-28
250510,2017-02-28
250597,2017-02-28
250765,2017-02-28
251318,2017-02-28
251821,2017-02-28
S01631,2017-02-28
S01632,2017-02-28
S01634,2017-02-28
S01635,2017-02-28
S01640,2017-02-28
S01644,2017-02-28
S01645,2017-02-28
S01651,2017-02-28
S01654,2017-02-28
S01655,2017-02-28
S01656,2017-02-28
241951,2017-02-28
242917,2017-02-28
245169,2017-02-28
246068,2017-02-28
246448,2017-02-28
246827,2017-02-28
247213,2017-02-28
247714,2017-02-28
248063,2017-02-28
248825,2017-02-28
249372,2017-02-28
251925,2017-02-28
S01647,2017-02-28
S01648,2017-02-28
S01650,2017-02-28
249403,2017-02-28
249404,2017-02-28
249809,2017-02-28
242612,2017-03-01
242614,2017-03-01
245327,2017-03-01
246817,2017-03-01
246993,2017-03-01
247208,2017-03-01
247230,2017-03-01
247734,2017-03-01
247959,2017-03-01
248017,2017-03-01
248077,2017-03-01
248093,2017-03-01
248116,2017-03-01
248146,2017-03-01
248160,2017-03-01
248201,2017-03-01
248548,2017-03-01
248657,2017-03-01
248990,2017-03-01
248991,2017-03-01
250278,2017-03-01
250726,2017-03-01
246175,2017-03-01
246774,2017-03-01
246796,2017-03-01
247109,2017-03-01
247681,2017-03-01
248095,2017-03-01
248361,2017-03-01
248408,2017-03-01
248752,2017-03-01
248780,2017-03-01
249104,2017-03-01
249118,2017-03-01
249265,2017-03-01
249360,2017-03-01
