utm_campaign,product
CONTEMPORARY_USA_ALL_28-35_COMPETITORS_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY _MIX_CHUNG-PREETMA-VIOLETTE-PANDORA,PANDORA
CONTEMPORARY_USA_ALL_28-35_COMPETITORS_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY _JUMPSUIT_GILROY,GILROY
CONTEMPORARY_USA_ALL_28-35_COMPETITORS_ALL_LINKAD_PRODUCT_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_MIX_JENSEN-STEPHANIA,STEPHANIA
CONTEMPORARY_USA_ALL_28-35_CONTEMPORARY_ALL_VIDEO_CAMPAIGN_HIGH CONTRAST_GIF_PRODUCT_STYLING_PDP_DRESSES_OLSEN,OLSEN
CONTEMPORARY_USA_ALL_28-35_HHI_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY _MIX_CHIARA-SOROYA-ELINOR-ALDRIDGE,ALDRIDGE
CONTEMPORARY_USA_ALL_28-35_HHI_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY _MIX_CHUNG-PREETMA-VIOLETTE-PANDORA,PANDORA
CONTEMPORARY_USA_ALL_28-35_HHI_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT _BRAND_CATEGORY_MIX_RADHIKA-MARLEY,MARLEY
CONTEMPORARY_USA_ALL_28-35_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY _MIX_CHIARA-SOROYA-ELINOR-ALDRIDGE,ALDRIDGE
CONTEMPORARY_USA_ALL_28-35_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY _MIX_CHUNG-PREETMA-VIOLETTE-PANDORA,PANDORA
CONTEMPORARY_USA_ALL_36-45_ALL_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY _MIX_CHIARA-SOROYA-ELINOR-ALDRIDGE,ALDRIDGE
CONTEMPORARY_USA_ALL_36-45_ALL_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY _MIX_CHUNG-PREETMA-VIOLETTE-PANDORA,PANDORA
CONTEMPORARY_USA_ALL_36-45_ALL_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY _JUMPSUIT_GILROY,GILROY
CONTEMPORARY_USA_ALL_36-45_COMPETITORS_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY _MIX_CHIARA-SOROYA-ELINOR-ALDRIDGE,ALDRIDGE
CONTEMPORARY_USA_ALL_36-45_COMPETITORS_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY _MIX_CHUNG-PREETMA-VIOLETTE-PANDORA,PANDORA
CONTEMPORARY_USA_ALL_36-45_COMPETITORS_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT _BRAND_CATEGORY_MIX_RADHIKA-MARLEY,MARLEY
CONTEMPORARY_USA_ALL_36-45_HHI_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY _MIX_CHIARA-SOROYA-ELINOR-ALDRIDGE,ALDRIDGE
CONTEMPORARY_USA_ALL_36-45_HHI_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY _MIX_CHUNG-PREETMA-VIOLETTE-PANDORA,PANDORA
CONTEMPORARY_USA_ALL_36-45_HHI_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT _BRAND_CATEGORY_MIX_RADHIKA-MARLEY,MARLEY
CONTEMPORARY_USA_ALL_36-45_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY _MIX_CHIARA-SOROYA-ELINOR-ALDRIDGE,ALDRIDGE
CONTEMPORARY_USA_ALL_36-45_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY _MIX_CHUNG-PREETMA-VIOLETTE-PANDORA,PANDORA
CONTEMPORARY_USA_ALL_36-45_SUSTAINABILITY_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY _JUMPSUIT_GILROY,GILROY
PROM_RE_UK_ALL_17-19_RE_ALL_CAROUSEL_PRODUCT_NEW ARRIVALS_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_RINGWALD-GEMINI-VALENTINA-LIESL-DEVILLE,DEVILLE
CONTEMPORARY_AUS_ALL_26-35_LOOKALIKE_ALL_LINKAD_CAMPAIGN_HIGH CONTRAST_STILL_PRODUCT_BRAND_PDP_DRESSES_DEVILLE,DEVILLE
CONTEMPORARY_USA_ALL_36-45_LOOKALIKE_ALL_LINKAD_INFLUENCER_HIGH CONTRAST_STILL_SMSHOOT_BRAND _PDP_DRESSES_RINGWALD,RINGWALD
PROM_NZ_ALL_16-19_NA_ALL_CAROUSEL_PRODUCT_ELEGANT_CAROUSEL_PRODUCT_CHEEKY_PDP_DRESSES_ANDROMEDA-LYRA-VERA-DIPPER,DIPPER
PROM_UK_ALL_16-19_NA_ALL_CAROUSEL_PRODUCT_TRENDY_CAROUSEL_PRODUCT_CHEEKY_PDP_DRESSES_PISCES-MAISIE-VALENTINA-POLARIS,POLARIS
PROM_USA_ALL_19_NA_D_CAROUSEL_PRODUCT_ELEGANT_CAROUSEL_PRODUCT_CHEEKY_PDP_DRESSES_ANDROMEDA-LYRA-VERA-DIPPER,DIPPER
PROM_USA_EC_17_NA_D_CAROUSEL_PRODUCT_TRENDY_CAROUSEL_PRODUCT_CHEEKY_PDP_DRESSES_PISCES-MAISIE-VALENTINA-POLARIS,POLARIS
PROM_USA_EC_17_NA_M_CAROUSEL_PRODUCT_ELEGANT_CAROUSEL_PRODUCT_CHEEKY_PDP_DRESSES_ANDROMEDA-LYRA-VERA-DIPPER,DIPPER
PROM_USA_EC_18_NA_M_CAROUSEL_PRODUCT_ELEGANT_CAROUSEL_PRODUCT_CHEEKY_PDP_DRESSES_ANDROMEDA-LYRA-VERA-DIPPER,DIPPER
PROM_USA_EC_18_NA_M_CAROUSEL_PRODUCT_TRENDY_CAROUSEL_PRODUCT_CHEEKY_PDP_DRESSES_PISCES-MAISIE-VALENTINA-POLARIS,POLARIS
PROM_USA_MIDDLE_16-19_NA_ALL_CAROUSEL_PRODUCT_ELEGANT_CAROUSEL_PRODUCT_CHEEKY_PDP_DRESSES_ANDROMEDA-LYRA-VERA-DIPPER,DIPPER
PROM_USA_MIDDLE_16-19_NA_ALL_CAROUSEL_PRODUCT_TRENDY_CAROUSEL_PRODUCT_CHEEKY_PDP_DRESSES_PISCES-MAISIE-VALENTINA-POLARIS,POLARIS
PROM_USA_WC_17_NA_D_CAROUSEL_PRODUCT_TRENDY_CAROUSEL_PRODUCT_CHEEKY_PDP_DRESSES_PISCES-MAISIE-VALENTINA-POLARIS,POLARIS
WEDDING-RE_USA_ALL_26-35_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERNBRIDESMAID_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_MAE-JULIANNE-YVETTE-LORRAINE,LORRAINE
WEDDING-RE_USA_ALL_26-35_BRIDESMAID_ALL_LINKAD_PRODUCT_MODERNBRIDESMAID_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_CORA-GYPSY-GWEN,GWEN
WEDDING-RE_USA_ALL_26-35_BRIDESMAID_ALL_LINKAD_PRODUCT_MODERNBRIDESMAID_LINKAD_PRODUCT_CHEEKY_CATEGORY_DRESSES_ANGELA-LENORE-BRIGHTON,BRIGHTON
PROM_CAN_ALL_16-19_NA_ALL_CAROUSEL_PRODUCT_ELEGANT_CAROUSEL_PRODUCT_CHEEKY_PDP_DRESSES_ANDROMEDA-LYRA-VERA-DIPPER,DIPPER
PROM_CAN_ALL_16-19_NA_ALL_CAROUSEL_PRODUCT_TRENDY_CAROUSEL_PRODUCT_CHEEKY_PDP_DRESSES_PISCES-MAISIE-VALENTINA-POLARIS,POLARIS
PROM_USA_WC_18_NA_M_CAROUSEL_PRODUCT_TRENDY_CAROUSEL_PRODUCT_CHEEKY_PDP_DRESSES_PISCES-MAISIE-VALENTINA-POLARIS,POLARIS
CONTEMPORARY_USA_ALL_28-35_CONTEMPORARY_ALL_VIDEO_CAMPAIGN_ANTI-FAST-FASHION_GIF_PRODUCT_BRAND_CATEGORY_MIX_RADHIKA-MARLEY,MARLEY
CONTEMPORARY_USA_ALL_28-35_HHI_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION-LINKADV1-DROP1_STILL_PRODUCT_BRAND_HOMEPAGE_PANTS_PREETMA,PREETMA
CONTEMPORARY_AUS_ALL_36-45_HHI_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT _BRAND_CATEGORY_MIX_RADHIKA-MARLEY,MARLEY
CONTEMPORARY_AUS_ALL_36-45_HHI_ALL_LINKAD_CAMPAIGN_HIGH CONTRAST_STILL_PRODUCT_BRAND_PDP_DRESSES_DEVILLE,DEVILLE
CONTEMPORARY_AUS_ALL_36-45_HHI_ALL_LINKAD_CAMPAIGN_HIGH CONTRAST_STILL_PRODUCT_CTA_PDP_DRESSES_RINGWALDS,RINGWALDS
CONTEMPORARY_USA_ALL_36-45_COMPETITORS_ALL_LINKAD_CAMPAIGN_HIGH CONTRAST_STILL_PRODUCT_BRAND_PDP_DRESSES_DEVILLE,DEVILLE
CONTEMPORARY_USA_ALL_28-35_CONTEMPORARY_ALL_VIDEO_CAMPAIGN_ANTI-FAST-FASHION_GIF_DTE_BRAND_CATEGORY_CORSETS_JOJO-SELAH,SELAH
PROM_USA_ALL_16-19_NA_ALL_CAROUSEL_INFLUENCER-PRODUCT_EVERYBODYDANCE-INFLUENCER-PICKS-GABI_VIDEO-CAROUSEL_INFLUENCER-PRODUCT_OFFER_PDP_GABI-DRESSES_ANTARES-TILBURY-VELA-BOREALIS-MARGO-ARA,ARA
CONTEMPORARY_AUS_ALL_25-36_LOOKALIKE_M_CAROUSEL_CAMPAIGN_HIGH CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL,BLUEBELL
WEDDING-RE_USA_ALL_26-35_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERNBRIDESMAID_CAROUSEL_PRODUCT_CHEEKY_CATEGORY_DRESSES_CINDY-ELLA-BRIGHTON-AMBER,AMBER
PROM_USA_EC_17_NA_M_CAROUSEL_PRODUCT_TRENDY_CAROUSEL_PRODUCT_CHEEKY_PDP_DRESSES_PISCES-MAISIE-VALENTINA-POLARIS,POLARIS
CONTEMPORARY_AUS_ALL_28-35_ALL_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_IRENE-CANDELLA-MADGE-MARIBO,MARIBO
CONTEMPORARY_AUS_ALL_28-35_COMPETITORS_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_IRENE-CANDELLA-MADGE-MARIBO,MARIBO
CONTEMPORARY_AUS_ALL_28-35_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_LINDA-TIEGS-LOURDES-CRAWFORD,CRAWFORD
CONTEMPORARY_AUS_ALL_28-35_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_IRENE-CANDELLA-MADGE-MARIBO,MARIBO
CONTEMPORARY_AUS_ALL_36-45_ALL_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_LINDA-TIEGS-LOURDES-CRAWFORD,CRAWFORD
CONTEMPORARY_AUS_ALL_36-45_ALL_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_IRENE-CANDELLA-MADGE-MARIBO,MARIBO
CONTEMPORARY_AUS_ALL_36-45_COMPETITORS_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_LINDA-TIEGS-LOURDES-CRAWFORD,CRAWFORD
CONTEMPORARY_AUS_ALL_36-45_COMPETITORS_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_IRENE-CANDELLA-MADGE-MARIBO,MARIBO
CONTEMPORARY_AUS_ALL_36-45_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_IRENE-CANDELLA-MADGE-MARIBO,MARIBO
CONTEMPORARY_USA_ALL_28-35_ALL_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_IRENE-CANDELLA-MADGE-MARIBO,MARIBO
CONTEMPORARY_USA_ALL_28-35_COMPETITORS_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_LINDA-TIEGS-LOURDES-CRAWFORD,CRAWFORD
CONTEMPORARY_USA_ALL_28-35_COMPETITORS_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_IRENE-CANDELLA-MADGE-MARIBO,MARIBO
CONTEMPORARY_USA_ALL_28-35_HHI_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_LINDA-TIEGS-LOURDES-CRAWFORD,CRAWFORD
CONTEMPORARY_USA_ALL_28-35_HHI_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_IRENE-CANDELLA-MADGE-MARIBO,MARIBO
CONTEMPORARY_USA_ALL_28-35_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_LINDA-TIEGS-LOURDES-CRAWFORD,CRAWFORD
CONTEMPORARY_USA_ALL_28-35_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_IRENE-CANDELLA-MADGE-MARIBO,MARIBO
CONTEMPORARY_USA_ALL_36-45_ALL_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_LINDA-TIEGS-LOURDES-CRAWFORD,CRAWFORD
CONTEMPORARY_USA_ALL_36-45_COMPETITORS_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_LINDA-TIEGS-LOURDES-CRAWFORD,CRAWFORD
CONTEMPORARY_USA_ALL_36-45_COMPETITORS_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_IRENE-CANDELLA-MADGE-MARIBO,MARIBO
CONTEMPORARY_USA_ALL_36-45_HHI_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_LINDA-TIEGS-LOURDES-CRAWFORD,CRAWFORD
CONTEMPORARY_USA_ALL_36-45_HHI_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_IRENE-CANDELLA-MADGE-MARIBO,MARIBO
CONTEMPORARY_USA_ALL_36-45_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_LINDA-TIEGS-LOURDES-CRAWFORD,CRAWFORD
CONTEMPORARY_USA_ALL_36-45_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_IRENE-CANDELLA-MADGE-MARIBO,MARIBO
PROM_USA_EC_18_NA_D_CAROUSEL_PRODUCT_EDGY_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_SAGGITARIUS-ARA-BACKLESSHAVEN-PISCES,PISCES
CONTEMPORARY_AUS_ALL_28-35_ALL_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_LINDA,LINDA
CONTEMPORARY_AUS_ALL_28-35_SUSTAINABILITY_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_CRAWFORD,CRAWFORD
CONTEMPORARY_AUS_ALL_36-45_ALL_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY _JUMPSUIT_GILROY,GILROY
CONTEMPORARY_AUS_ALL_36-45_ALL_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_LINDA,LINDA
CONTEMPORARY_AUS_ALL_36-45_COMPETITORS_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_CRAWFORD,CRAWFORD
CONTEMPORARY_AUS_ALL_36-45_COMPETITORS_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_LINDA,LINDA
CONTEMPORARY_AUS_ALL_36-45_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_LINDA-TIEGS-LOURDES-CRAWFORD,CRAWFORD
CONTEMPORARY_USA_ALL_28-35_ALL_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_CRAWFORD,CRAWFORD
CONTEMPORARY_USA_ALL_28-35_ALL_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_LINDA,LINDA
CONTEMPORARY_USA_ALL_28-35_HHI_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_LINDA,LINDA
CONTEMPORARY_USA_ALL_28-35_SUSTAINABILITY_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_LINDA,LINDA
CONTEMPORARY_USA_ALL_36-45_ALL_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_LINDA,LINDA
CONTEMPORARY_USA_ALL_36-45_COMPETITORS_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_CRAWFORD,CRAWFORD
PROM_USA_EC_17_NA_D_CAROUSEL_PRODUCT_ELEGANT_CAROUSEL_PRODUCT_CHEEKY_PDP_DRESSES_ANDROMEDA-LYRA-VERA-DIPPER,DIPPER
CONTEMPORARY_AUS_ALL_28-35_ALL_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_RUTSON-ORTIZ-WALTON-KLING,KLING
CONTEMPORARY_AUS_ALL_28-35_COMPETITORS_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY _JUMPSUIT_GILROY,GILROY
CONTEMPORARY_AUS_ALL_28-35_SUSTAINABILITY_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_TOP_ALT,ALT
CONTEMPORARY_AUS_ALL_36-45_ALL_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_RUTSON-ORTIZ-WALTON-KLING,KLING
CONTEMPORARY_AUS_ALL_36-45_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_RUTSON-ORTIZ-WALTON-KLING,KLING
CONTEMPORARY_USA_ALL_28-35_ALL_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_RUTSON-ORTIZ-WALTON-KLING,KLING
CONTEMPORARY_USA_ALL_28-35_COMPETITORS_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_CRAWFORD,CRAWFORD
CONTEMPORARY_USA_ALL_28-35_HHI_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY _JUMPSUIT_GILROY,GILROY
CONTEMPORARY_USA_ALL_28-35_HHI_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_TOP_ALT,ALT
CONTEMPORARY_USA_ALL_28-35_SUSTAINABILITY_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_RUTSON-ORTIZ-WALTON-KLING,KLING
CONTEMPORARY_USA_ALL_36-45_ALL_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_RUTSON-ORTIZ-WALTON-KLING,KLING
CONTEMPORARY_USA_ALL_36-45_COMPETITORS_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_RUTSON-ORTIZ-WALTON-KLING,KLING
CONTEMPORARY_AUS_ALL_28-35_COMPETITORS_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_LINDA-TIEGS-LOURDES-CRAWFORD,CRAWFORD
CONTEMPORARY_AUS_ALL_28-35_COMPETITORS_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_RUTSON-ORTIZ-WALTON-KLING,KLING
CONTEMPORARY_AUS_ALL_28-35_COMPETITORS_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_LINDA,LINDA
CONTEMPORARY_AUS_ALL_28-35_COMPETITORS_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_TOP_ALT,ALT
CONTEMPORARY_AUS_ALL_36-45_COMPETITORS_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_RUTSON-ORTIZ-WALTON-KLING,KLING
CONTEMPORARY_AUS_ALL_36-45_COMPETITORS_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_TOP_ALT,ALT
CONTEMPORARY_AUS_ALL_36-45_SUSTAINABILITY_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_CRAWFORD,CRAWFORD
CONTEMPORARY_AUS_ALL_36-45_SUSTAINABILITY_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_TOP_ALT,ALT
CONTEMPORARY_USA_ALL_26-35_LOOKALIKE_ALL_CAROUSEL_CAMPAIGN_HIGH CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_DEVILLE-RINDWALDS-MAQUINO-MIDDLETON-RINGWALD,RINGWALD
CONTEMPORARY_USA_ALL_28-35_COMPETITORS_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_RUTSON-ORTIZ-WALTON-KLING,KLING
CONTEMPORARY_USA_ALL_28-35_HHI_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_RUTSON-ORTIZ-WALTON-KLING,KLING
CONTEMPORARY_USA_ALL_36-45_ALL_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_CRAWFORD,CRAWFORD
CONTEMPORARY_USA_ALL_36-45_COMPETITORS_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_TOP_ALT,ALT
CONTEMPORARY_USA_ALL_36-45_HHI_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_RUTSON-ORTIZ-WALTON-KLING,KLING
PROM-RE_UK_ALL_16-19_PROM-RE_ALL_CAROUSEL_INFLUENCERSTILL-PRODUCT_EVERYBODYDANCE-INFLUENCER-PICKS-LAUREN_VIDEO-CAROUSEL_INFLUENCER-PRODUCT_OFFER_PDP_LAUREN-DRESSES_MERIDIAN-NIKITA-BACKLESSHAVEN-WINSLOW-MIDHEAVEN-BACKLESSSTARLET,BACKLESSSTARLET
CONTEMPORARY_AUS_ALL_36-45_ALL_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_CRAWFORD,CRAWFORD
CONTEMPORARY_USA_ALL_28-35_SUSTAINABILITY_ALL_LINKAD_CAMPAIGN_ANTI-FAST-FASHION_LINKAD_PRODUCT_BRAND_CATEGORY _JUMPSUIT_GILROY,GILROY
PROM__EC_18_NA_D_CAROUSEL_INFLUENCER_PROM_CAROUSEL_INFLUENCER_BRAND_PDP_DRESSES_ZENITH-GALACTIC-MAISIE-ESCALA,ESCALA
PROM_USA_ALL_17-20_ALL_ALL_VIDEO_CAMPAIGN_HIGH CONTRAST_GIF _PRODUCT _BRAND_CATEGORY_DRESSES_OLSEN,OLSEN
PROM__ALL_17-18_NA_D_CAROUSEL_INFLUENCER_PROM_CAROUSEL_INFLUENCER_BRAND_PDP_DRESSES_ZENITH-GALACTIC-MAISIE-ESCALA,ESCALA
